smartlabel_id,smartlabel_upc,smartlabel_url,smartlabel_url_ingredients,smartlabel_url_allergens,image_url,image_field,rev,http_status,notes,ingredients_http_status,allergens_http_status,ingredients_text,ingredients_items_json,allergens_declared_json,allergens_present_json,allergens_may_contain_json,smartlabel_error
426095,025000056246,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?MinuteMaidAppleJuice100-338fluidounce&upc=025000056246,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?MinuteMaidAppleJuice100-338fluidounce&upc=025000056246,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?MinuteMaidAppleJuice100-338fluidounce&upc=025000056246,https://images.openfoodfacts.org/images/products/002/500/005/6246/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426352,072979004143,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SeagramsGingerAle-12fluidounce&upc=072979004143,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SeagramsGingerAle-12fluidounce&upc=072979004143,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SeagramsGingerAle-12fluidounce&upc=072979004143,https://images.openfoodfacts.org/images/products/007/297/900/4143/ingredients_en.15.full.jpg,ingredients_en,15,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426359,072979004174,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SeagramsGingerAle-20fluidounce&upc=072979004174,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SeagramsGingerAle-20fluidounce&upc=072979004174,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SeagramsGingerAle-20fluidounce&upc=072979004174,https://images.openfoodfacts.org/images/products/007/297/900/4174/ingredients_en.18.full.jpg,ingredients_en,18,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426358,072979004327,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SeagramsGingerAle-169fluidounce&upc=072979004327,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SeagramsGingerAle-169fluidounce&upc=072979004327,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SeagramsGingerAle-169fluidounce&upc=072979004327,https://images.openfoodfacts.org/images/products/007/297/900/4327/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426363,072979004433,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SeagramsGingerAle-75fluidounce&upc=072979004433,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SeagramsGingerAle-75fluidounce&upc=072979004433,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SeagramsGingerAle-75fluidounce&upc=072979004433,https://images.openfoodfacts.org/images/products/007/297/900/4433/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
470306,657622011855,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?HonestKidsAppleyEverAfter-6fluidounce&upc=657622011855,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?HonestKidsAppleyEverAfter-6fluidounce&upc=657622011855,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?HonestKidsAppleyEverAfter-6fluidounce&upc=657622011855,https://images.openfoodfacts.org/images/products/065/762/201/1855/ingredients_en.19.full.jpg,ingredients_en,19,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
471246,072979004310,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SeagramsGingerAle-422fluidounce&upc=072979004310,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SeagramsGingerAle-422fluidounce&upc=072979004310,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SeagramsGingerAle-422fluidounce&upc=072979004310,https://images.openfoodfacts.org/images/products/007/297/900/4310/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
471247,072979004181,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SeagramsGingerAle-676fluidounce&upc=072979004181,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SeagramsGingerAle-676fluidounce&upc=072979004181,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SeagramsGingerAle-676fluidounce&upc=072979004181,https://images.openfoodfacts.org/images/products/007/297/900/4181/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426133,025000056765,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?MinuteMaidJTGAppleJuice100-10fluidounce&upc=025000056765,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?MinuteMaidJTGAppleJuice100-10fluidounce&upc=025000056765,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?MinuteMaidJTGAppleJuice100-10fluidounce&upc=025000056765,https://images.openfoodfacts.org/images/products/002/500/005/6765/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426135,025000061516,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?MinuteMaidJTGAppleJuice100-12fluidounce&upc=025000061516,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?MinuteMaidJTGAppleJuice100-12fluidounce&upc=025000061516,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?MinuteMaidJTGAppleJuice100-12fluidounce&upc=025000061516,https://images.openfoodfacts.org/images/products/002/500/006/1516/ingredients_fr.7.full.jpg,ingredients_fr,7,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
530896,049000042566,https://smartlabelpr.coca-colaproductfacts.com/?upc=049000042566,https://smartlabelpr.coca-colaproductfacts.com/?upc=049000042566,https://smartlabelpr.coca-colaproductfacts.com/?upc=049000042566,https://images.openfoodfacts.org/images/products/004/900/004/2566/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426383,072979004846,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SeagramsZeroSugarGingerAle-75fluidounce&upc=072979004846,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SeagramsZeroSugarGingerAle-75fluidounce&upc=072979004846,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SeagramsZeroSugarGingerAle-75fluidounce&upc=072979004846,https://images.openfoodfacts.org/images/products/007/297/900/4846/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
426627,883315090283,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?TumEYummiesEpicAppleFlip-101fluidounce&upc=883315090283,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?TumEYummiesEpicAppleFlip-101fluidounce&upc=883315090283,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?TumEYummiesEpicAppleFlip-101fluidounce&upc=883315090283,https://images.openfoodfacts.org/images/products/088/331/509/0283/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
535410,025000044830,http://smartlabel.coca-colaproductfacts.com/nutrition/index.html?SimplyOrangeMediumPulpCalciumandVitaminDJuice100-52fluidounce&upc=025000044830,http://smartlabel.coca-colaproductfacts.com/ingredients/index.html?SimplyOrangeMediumPulpCalciumandVitaminDJuice100-52fluidounce&upc=025000044830,http://smartlabel.coca-colaproductfacts.com/allergens/index.html?SimplyOrangeMediumPulpCalciumandVitaminDJuice100-52fluidounce&upc=025000044830,https://images.openfoodfacts.org/images/products/002/500/004/4830/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,404,404,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
301979,00850013500093,https://smartlabel.pathwatr.com/00850013500093-0001-en-US/index.html,https://smartlabel.pathwatr.com/00850013500093-0001-en-US/index.html,https://smartlabel.pathwatr.com/00850013500093-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/085/001/350/0093/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
283051,00016000163461,http://smartlabel.generalmills.com/16000163461,http://smartlabel.generalmills.com/16000163461,http://smartlabel.generalmills.com/16000163461,https://images.openfoodfacts.org/images/products/001/600/016/3461/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
392199,52100040790,https://smartlabel-mccormick.scanbuy.com/052100040790-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/052100040790-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/052100040790-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/005/210/004/0790/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
392202,5221419,https://smartlabel-mccormick.scanbuy.com/05221419-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/05221419-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/05221419-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/05221419/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
309984,00016000169159,http://smartlabel.generalmills.com/16000169159,http://smartlabel.generalmills.com/16000169159,http://smartlabel.generalmills.com/16000169159,https://images.openfoodfacts.org/images/products/001/600/016/9159/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
392203,5226210,https://smartlabel-mccormick.scanbuy.com/05226210-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/05226210-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/05226210-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/05226210/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
392204,52100096902,https://smartlabel-mccormick.scanbuy.com/052100096902-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/052100096902-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/052100096902-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/005/210/009/6902/ingredients_en.16.full.jpg,ingredients_en,16,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
418241,41190467068,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190467068-0001,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190467068-0001,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190467068-0001,https://images.openfoodfacts.org/images/products/004/119/046/7068/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
418336,41190465552,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190465552-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190465552-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190465552-0002,https://images.openfoodfacts.org/images/products/004/119/046/5552/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
420049,41190069859,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069859-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069859-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069859-0002,https://images.openfoodfacts.org/images/products/004/119/006/9859/ingredients_en.13.full.jpg,ingredients_en,13,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
420134,41190069347,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069347-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069347-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069347-0002,https://images.openfoodfacts.org/images/products/004/119/006/9347/ingredients_en.21.full.jpg,ingredients_en,21,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
421158,41190057467,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190057467-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190057467-0002,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190057467-0002,https://images.openfoodfacts.org/images/products/004/119/005/7467/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
523803,850013500109,https://smartlabel.pathwatr.com/00850013500109-0001-en-US/index.html,https://smartlabel.pathwatr.com/00850013500109-0001-en-US/index.html,https://smartlabel.pathwatr.com/00850013500109-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/085/001/350/0109/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
532627,31000196240,https://smartlabel.conagra.com/031000196240-0002-en-US/index.html,https://smartlabel.conagra.com/031000196240-0002-en-US/index.html,https://smartlabel.conagra.com/031000196240-0002-en-US/index.html,https://images.openfoodfacts.org/images/products/003/100/019/6240/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
540564,00016000125421,http://smartlabel.generalmills.com/16000125421,http://smartlabel.generalmills.com/16000125421,http://smartlabel.generalmills.com/16000125421,https://images.openfoodfacts.org/images/products/001/600/012/5421/ingredients_en.13.full.jpg,ingredients_en,13,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
489983,74323738575,https://smartlabel-bbu.scanbuy.com/074323738575-0002-en-US/index.html,https://smartlabel-bbu.scanbuy.com/074323738575-0002-en-US/index.html,https://smartlabel-bbu.scanbuy.com/074323738575-0002-en-US/index.html,https://images.openfoodfacts.org/images/products/007/432/373/8575/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
1877,00034500465724,https://smartlabel.landolakes.com/productdetails/00034500465724/,https://smartlabel.landolakes.com/productdetails/00034500465724/,https://smartlabel.landolakes.com/productdetails/00034500465724/,https://images.openfoodfacts.org/images/products/003/450/046/5724/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
253190,00013000008129,https://smartlabel.kraftheinz.com/HEINZ/product/00013000008129,https://smartlabel.kraftheinz.com/HEINZ/product/00013000008129,https://smartlabel.kraftheinz.com/HEINZ/product/00013000008129,https://images.openfoodfacts.org/images/products/001/300/000/8129/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
253768,00021000014088,https://smartlabel.kraftheinz.com/KRAFT/product/00021000014088,https://smartlabel.kraftheinz.com/KRAFT/product/00021000014088,https://smartlabel.kraftheinz.com/KRAFT/product/00021000014088,https://images.openfoodfacts.org/images/products/002/100/001/4088/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
253771,00021000062720,https://smartlabel.kraftheinz.com/KRAFT/product/00021000062720,https://smartlabel.kraftheinz.com/KRAFT/product/00021000062720,https://smartlabel.kraftheinz.com/KRAFT/product/00021000062720,https://images.openfoodfacts.org/images/products/002/100/006/2720/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
253772,00021000062706,https://smartlabel.kraftheinz.com/KRAFT/product/00021000062706,https://smartlabel.kraftheinz.com/KRAFT/product/00021000062706,https://smartlabel.kraftheinz.com/KRAFT/product/00021000062706,https://images.openfoodfacts.org/images/products/002/100/006/2706/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
290329,00041415023321,https://smartlabel.syndigo.com/id/23b2f3d6-a1ab-45a4-83c8-e6cf16103c59,https://smartlabel.syndigo.com/id/23b2f3d6-a1ab-45a4-83c8-e6cf16103c59,https://smartlabel.syndigo.com/id/23b2f3d6-a1ab-45a4-83c8-e6cf16103c59,https://images.openfoodfacts.org/images/products/004/141/502/3321/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
291007,00041415015869,https://smartlabel.syndigo.com/id/6e8f5d80-b930-4024-94a3-49783671c775,https://smartlabel.syndigo.com/id/6e8f5d80-b930-4024-94a3-49783671c775,https://smartlabel.syndigo.com/id/6e8f5d80-b930-4024-94a3-49783671c775,https://images.openfoodfacts.org/images/products/004/141/501/5869/ingredients_es.3.full.jpg,ingredients_es,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
291846,00041415023192,https://smartlabel.syndigo.com/id/d7af9985-1d0e-4c94-8ef7-2a34c3422d1a,https://smartlabel.syndigo.com/id/d7af9985-1d0e-4c94-8ef7-2a34c3422d1a,https://smartlabel.syndigo.com/id/d7af9985-1d0e-4c94-8ef7-2a34c3422d1a,https://images.openfoodfacts.org/images/products/004/141/502/3192/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
290419,00041415015098,https://smartlabel.syndigo.com/id/2daceb1b-372b-4346-baf2-c3afb7391afb,https://smartlabel.syndigo.com/id/2daceb1b-372b-4346-baf2-c3afb7391afb,https://smartlabel.syndigo.com/id/2daceb1b-372b-4346-baf2-c3afb7391afb,https://images.openfoodfacts.org/images/products/004/141/501/5098/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
299011,00073390014674,https://smartlabel.labelinsight.com/product/6707134,https://smartlabel.labelinsight.com/product/6707134,https://smartlabel.labelinsight.com/product/6707134,https://images.openfoodfacts.org/images/products/007/339/001/4674/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,"Xylitol, Chewing Gum Base, Sorbitol, Mannitol, Natural And Artificial Flavors, Less Than 2% Of: (Rice Starch, Maltodextrin, Sodium Tripolyphosphate, Maltitol Syrup, Glycerin, Aspartame, Lecithin (Soy), Acesulfame K, Coconut Oil, Sucralose, Sucrose Fatty Acid Esters, Sodium Carboxymethylcellulose, Corn Starch, BHT To Maintain Freshness)","[""Xylitol"", ""Chewing Gum Base"", ""Sorbitol"", ""Mannitol"", ""Natural And Artificial Flavors"", ""Less Than 2% Of:"", ""Rice Starch"", ""Maltodextrin"", ""Sodium Tripolyphosphate"", ""Maltitol Syrup"", ""Glycerin"", ""Aspartame"", ""Lecithin (Soy)"", ""Acesulfame K"", ""Coconut Oil"", ""Sucralose"", ""Sucrose Fatty Acid Esters"", ""Sodium Carboxymethylcellulose"", ""Corn Starch"", ""BHT To Maintain Freshness""]",[],[],[],allergens:empty_after_parse
379345,00044700070758,https://smartlabel.kraftheinz.com/OSCAR MAYER/product/00044700070758,https://smartlabel.kraftheinz.com/OSCAR MAYER/product/00044700070758,https://smartlabel.kraftheinz.com/OSCAR MAYER/product/00044700070758,https://images.openfoodfacts.org/images/products/004/470/007/0758/ingredients_en.3.full.jpg,ingredients_en,3,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
380488,00029000025905,https://smartlabel.hormelfoods.com/product-info/00029000025905,https://smartlabel.hormelfoods.com/product-info/00029000025905,https://smartlabel.hormelfoods.com/product-info/00029000025905,https://images.openfoodfacts.org/images/products/002/900/002/5905/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
392291,5221215,https://smartlabel-mccormick.scanbuy.com/05221215-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/05221215-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/05221215-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/05221215/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
392365,52100037868,https://smartlabel-mccormick.scanbuy.com/052100037868-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/052100037868-0001-en-US/index.html,https://smartlabel-mccormick.scanbuy.com/052100037868-0001-en-US/index.html,https://images.openfoodfacts.org/images/products/005/210/003/7868/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
380326,00616112032008,https://smartlabel.hormelfoods.com/product-info/00616112032008,https://smartlabel.hormelfoods.com/product-info/00616112032008,https://smartlabel.hormelfoods.com/product-info/00616112032008,https://images.openfoodfacts.org/images/products/061/611/203/2008/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
420135,41190069347,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069347-0001,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069347-0001,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190069347-0001,https://images.openfoodfacts.org/images/products/004/119/006/9347/ingredients_en.21.full.jpg,ingredients_en,21,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
420913,41190061266,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190061266-0001,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190061266-0001,https://wakefern-smart-label-frontend-prod.wakeferncluster-us-east-2c35227c4c3c37bc739fa9efff871837-0000.us-east.containers.appdomain.cloud/product/0041190061266-0001,https://images.openfoodfacts.org/images/products/004/119/006/1266/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
487130,73321377342,http://smartlabel.syndigo.com/upc/073321377342,http://smartlabel.syndigo.com/upc/073321377342,http://smartlabel.syndigo.com/upc/073321377342,https://images.openfoodfacts.org/images/products/007/332/137/7342/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
502632,74570651481,https://smartlabel-dgic.scanbuy.com/074570651481-0003-en-US/index.html,https://smartlabel-dgic.scanbuy.com/074570651481-0003-en-US/index.html,https://smartlabel-dgic.scanbuy.com/074570651481-0003-en-US/index.html,https://images.openfoodfacts.org/images/products/007/457/065/1481/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
512014,070784002019,https://smartlabel.syndigo.com/id/1f5962d5-84b3-42b6-a432-1bfb5000ec94,https://smartlabel.syndigo.com/id/1f5962d5-84b3-42b6-a432-1bfb5000ec94,https://smartlabel.syndigo.com/id/1f5962d5-84b3-42b6-a432-1bfb5000ec94,https://images.openfoodfacts.org/images/products/007/078/400/2019/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
